com.ubuntu.SoftwareProperties	/	com.ubuntu.SoftwareProperties	AddCdromSource	
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDNS	a(iay)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDNSEx	a(iayqs)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDNSOverTLS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDNSSEC	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDNSSECNegativeTrustAnchors	as
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDefaultRoute	b
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetDomains	a(sb)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetLLMNR	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_35	org.freedesktop.resolve1.Link	SetMulticastDNS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDNS	a(iay)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDNSEx	a(iayqs)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDNSOverTLS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDNSSEC	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDNSSECNegativeTrustAnchors	as
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDefaultRoute	b
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetDomains	a(sb)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetLLMNR	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_36	org.freedesktop.resolve1.Link	SetMulticastDNS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDNS	a(iay)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDNSEx	a(iayqs)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDNSOverTLS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDNSSEC	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDNSSECNegativeTrustAnchors	as
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDefaultRoute	b
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetDomains	a(sb)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetLLMNR	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_37	org.freedesktop.resolve1.Link	SetMulticastDNS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDNS	a(iay)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDNSEx	a(iayqs)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDNSOverTLS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDNSSEC	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDNSSECNegativeTrustAnchors	as
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDefaultRoute	b
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetDomains	a(sb)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetLLMNR	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_38	org.freedesktop.resolve1.Link	SetMulticastDNS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDNS	a(iay)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDNSEx	a(iayqs)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDNSOverTLS	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDNSSEC	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDNSSECNegativeTrustAnchors	as
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDefaultRoute	b
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetDomains	a(sb)
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetLLMNR	s
org.freedesktop.resolve1	/org/freedesktop/resolve1/link/_39	org.freedesktop.resolve1.Link	SetMulticastDNS	s
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	AddDependencyUnitFiles	asssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	AttachProcessesToUnit	ssau
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	BindMountUnit	sssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	CancelJob	u
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	DisableUnitFiles	asb
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	DisableUnitFilesWithFlags	ast
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	DisableUnitFilesWithFlagsAndInstallInfo	ast
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	EnableUnitFiles	asbb
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	EnableUnitFilesWithFlags	ast
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	KillUnit	ssi
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	MountImageUnit	sssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	PowerOff	
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	Reboot	
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	Reload	
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	ReloadOrRestartUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	ReloadOrTryRestartUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	ReloadUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	ResetFailedUnit	s
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	RestartUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	SetDefaultTarget	sb
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	SetEnvironment	as
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	SetExitCode	y
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	SetShowStatus	s
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	SetUnitProperties	sba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	SoftReboot	s
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	StartTransientUnit	ssa(sv)a(sa(sv))
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	StartUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	StartUnitReplace	sss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	StartUnitWithFlags	sst
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	StopUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	TryRestartUnit	ss
org.freedesktop.systemd1	/org/freedesktop/systemd1	org.freedesktop.systemd1.Manager	UnsetAndSetEnvironment	asas
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Service	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Service	BindMount	ssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Service	MountImage	ssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/ModemManager_2eservice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Service	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Service	BindMount	ssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Service	MountImage	ssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/NetworkManager_2eservice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Mount	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2emount	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Slice	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/_2d_2eslice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Service	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Service	BindMount	ssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Service	MountImage	ssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apparmor_2eservice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2epath	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Service	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Service	BindMount	ssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Service	MountImage	ssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2eservice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dautoreport_2etimer	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Socket	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2dforward_2esocket	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Service	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Service	BindMount	ssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Service	MountImage	ssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apport_2eservice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Service	AttachProcesses	sau
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Service	BindMount	ssbb
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Service	MountImage	ssbba(ss)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	ResetFailed	
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	Restart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	SetProperties	ba(sv)
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	Start	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	Stop	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2eservice	org.freedesktop.systemd1.Unit	TryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2etimer	org.freedesktop.systemd1.Unit	Kill	si
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2etimer	org.freedesktop.systemd1.Unit	Reload	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2etimer	org.freedesktop.systemd1.Unit	ReloadOrRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2etimer	org.freedesktop.systemd1.Unit	ReloadOrTryRestart	s
org.freedesktop.systemd1	/org/freedesktop/systemd1/unit/apt_2ddaily_2dupgrade_2etimer	org.freedesktop.systemd1.Unit	ResetFailed	
